1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.014181643689815893e-01,-1.129759228331131821e-01,1.667457274195293659e-01,3.832461300430760609e-01,9.595415225911854140e-01,-1.800286955550722129e-02,-1.133122731276600681e-01,-2.571308847062124814e-01
8.412337093375142905e-01,-2.552108883596390654e-01,3.608995311706174047e-01,3.113595624639765580e-01,9.162323865200602269e-01,-7.772881023394236089e-02,-3.206066304061522820e-01,-2.273495865203706834e-01
6.012703545758714130e-01,-3.979711850024058584e-01,2.045161619197727321e-01,6.620166433931944372e-01,9.626547265236037321e-01,-3.148685386956519283e-02,-1.090704844483097458e-01,-2.457805626109873243e-01
7.279256760063120835e-01,-2.337162007567192279e-01,5.709014600780413229e-01,2.992866027662431927e-01,9.206101781130925366e-01,-7.483893413843206721e-02,-3.493178586390238149e-01,-1.576485570103649259e-01
7.283838144226777445e-01,-1.584368736113337950e-01,5.570035586525164950e-01,3.661991420194333768e-01,9.166243828940059402e-01,-1.034386603769367335e-01,-3.529732174168395131e-01,-1.565569928492881457e-01
7.283838144226777445e-01,-1.584368736113337950e-01,5.570035586525164950e-01,3.661991420194333768e-01,9.166243828940059402e-01,-1.034386603769367335e-01,-3.529732174168395131e-01,-1.565569928492881457e-01
7.378959888453561211e-01,-1.783615603802224114e-01,5.580849729053249941e-01,3.350191433962079746e-01,-6.451511579298224719e-01,6.086014655267461826e-02,7.444300894002903179e-01,-1.609343592241003484e-01
7.857789134418174948e-01,-1.605322507513248509e-01,5.195914066449599522e-01,2.946280125847207110e-01,-5.390067091113720510e-01,7.637358158401653940e-02,7.697701878398780506e-01,-3.333057177456117404e-01
7.349857380490342207e-01,-2.596915576148326465e-01,5.227374008403964378e-01,3.451113871356975560e-01,-4.956513339297241583e-01,2.366023047742476515e-01,6.528969243324506122e-01,-5.216078131569975573e-01
7.330837735584198045e-01,-2.794075778730378268e-01,5.379964090943886168e-01,3.083495584138448709e-01,5.655817839821273285e-01,-4.943417479967869288e-01,-4.235878538405025151e-01,5.062774060669432696e-01
6.866583919707811567e-01,-3.813752775260752514e-01,5.198384521400327696e-01,3.358885739418132621e-01,-5.901157587592184006e-01,6.173995015871305281e-01,3.180686350674056251e-01,-4.115988217795966686e-01
6.816220289356496043e-01,-4.066730564019437333e-01,4.546176776124807306e-01,4.041425516678297525e-01,-5.877106255307628091e-01,6.214990133941719064e-01,3.266297242103292642e-01,-4.020549965497190459e-01
6.816220289356496043e-01,-4.066730564019437333e-01,4.546176776124807306e-01,4.041425516678297525e-01,-5.877106255307628091e-01,6.214990133941719064e-01,3.266297242103292642e-01,-4.020549965497190459e-01
5.141220623260938094e-01,-5.372020691635210898e-01,5.858908992839324537e-01,3.222177773684444801e-01,-5.597319169517903648e-01,6.335811213487367866e-01,3.484027538668708623e-01,-4.048341202442453657e-01
6.077851687926835167e-01,-3.367631528526725537e-01,1.070390038615420536e-01,7.111472555868478818e-01,-5.973118862651258798e-01,7.012233413499445733e-01,2.324015633469980469e-01,-3.122400509644585043e-01
5.488822139099766018e-01,-1.747326979123308421e-01,-6.473569530748442269e-02,8.148656878815165872e-01,-6.096744898494349529e-01,7.790253629366997723e-01,9.393702030657620494e-02,-1.122155806655043414e-01
5.558652599383897552e-01,-2.158187411732453431e-01,-3.422196857816660331e-02,8.020379920045290767e-01,-6.501306687819501384e-01,7.335301302294604531e-01,1.242383977009369894e-01,-1.543647695926405883e-01
5.558652599383897552e-01,-2.158187411732453431e-01,-3.422196857816660331e-02,8.020379920045290767e-01,-6.501306687819501384e-01,7.335301302294604531e-01,1.242383977009369894e-01,-1.543647695926405883e-01
3.294732644621447548e-01,-4.747795782945894993e-01,-1.356507750979423638e-02,8.159949195376297038e-01,-6.957811321816970151e-01,7.109245845657370388e-01,-3.305427123564912140e-02,-9.686209946656207381e-02
5.091833069951670065e-01,-4.928184177103058228e-01,4.432298079733182350e-02,7.042001423006214456e-01,7.528713425535998871e-01,-6.081733348040023746e-01,2.239389869832401469e-03,2.516046929767600804e-01
7.282383712251935259e-01,-3.674099107102837825e-01,5.315124575890733949e-02,5.760675110274966482e-01,8.135110476209171937e-01,-5.179284727747586192e-01,5.583494924860274433e-02,2.585194981627688682e-01
8.324476913797262956e-01,-1.546181242705919612e-01,-7.195465393601924164e-02,5.272064154963931326e-01,8.702224099350012176e-01,-4.205722675987449422e-01,8.353411510251299021e-02,2.425983853775792454e-01
9.213646681746331391e-01,9.134435609781518806e-02,-3.053023844040466117e-01,2.225619260469482996e-01,9.199454021989279529e-01,-3.055231565700075591e-01,-6.514062507639618860e-02,2.368813136091738880e-01
9.389823585259556848e-01,9.513931093745724155e-02,-2.671358564066086405e-01,1.946768504812197154e-01,9.519193213913357265e-01,-1.978854156632794958e-01,-2.454748490376422801e-02,2.325691054601390084e-01
9.389823585259556848e-01,9.513931093745724155e-02,-2.671358564066086405e-01,1.946768504812197154e-01,9.519193213913357265e-01,-1.978854156632794958e-01,-2.454748490376422801e-02,2.325691054601390084e-01
9.685968695734381573e-01,1.053540138233153706e-01,-1.999698752818881708e-01,1.035986727887893560e-01,9.389588518009862605e-01,-1.591947749614771590e-01,-1.735075157847641020e-02,3.044868628844278891e-01
9.837558379122505192e-01,1.145801589771151541e-01,8.177699094345169950e-02,1.113928287394645306e-01,8.695337810341521312e-01,-2.118280460443155988e-01,-3.601959845851301217e-02,4.446824384618598414e-01
9.919821925168976762e-01,1.107383449022154576e-01,-5.873341865599271405e-02,-1.608521776869435704e-02,9.890113649491011349e-01,-1.139973742584847322e-01,-5.591558911247879182e-02,7.572691435606740407e-02
9.917468076230671059e-01,1.238829532586601112e-01,-2.674937815468454022e-02,-1.938438107615430422e-02,9.904350362000300390e-01,-9.120430201697465877e-02,-6.390353445669680332e-02,8.146503940331328852e-02
9.917468076230671059e-01,1.238829532586601112e-01,-2.674937815468454022e-02,-1.938438107615430422e-02,9.904350362000300390e-01,-9.120430201697465877e-02,-6.390353445669680332e-02,8.146503940331328852e-02
9.952388379811750729e-01,9.735708079147430138e-02,4.600674673995748878e-03,2.966246562981904333e-04,9.899599347296277330e-01,-8.054228443871770671e-02,-4.545622518629111042e-02,1.068924676453729822e-01
9.862980485291947819e-01,8.554625901334712845e-02,5.022651324283731317e-02,-1.318153799971401585e-01,9.633429975472583839e-01,-9.112051840526458335e-02,-7.300897325129092254e-04,2.523227836942224522e-01
9.651754517757478169e-01,5.988289289170369012e-02,-3.861900976842100840e-03,-2.546281055760476475e-01,8.686112796685269144e-01,-1.121521794238635461e-01,-7.744228659532352045e-03,4.825726478008784404e-01
9.328506214853696799e-01,4.873593504580341074e-02,3.989004122147778164e-02,-3.547158175792556323e-01,7.600096183920526105e-01,-1.169821382785963121e-01,1.583258684706350186e-02,6.391008437399094966e-01
9.468802398720721492e-01,3.269853567310490594e-02,3.405507390120653816e-02,-3.181019790039430473e-01,7.223394677099093109e-01,-9.132885696422499144e-02,-7.435181246841469048e-03,6.854410633701484290e-01
9.436575841762289141e-01,3.130294957533592826e-02,5.784950494886967332e-02,-3.243207115676366437e-01,7.222142419185836326e-01,-6.646816558924495411e-02,-1.425243558939082861e-02,6.883207390547931848e-01
9.436575841762289141e-01,3.130294957533592826e-02,5.784950494886967332e-02,-3.243207115676366437e-01,7.222142419185836326e-01,-6.646816558924495411e-02,-1.425243558939082861e-02,6.883207390547931848e-01
9.752196659146741275e-01,3.220262262203801157e-02,1.005258581253771488e-01,-1.944328834268798656e-01,5.881108415334388440e-01,-1.070122617796720188e-01,5.032791722012035229e-02,8.000881917938259535e-01
9.804927304370159025e-01,1.524613480779582822e-02,5.256127627539997071e-02,-1.887826082293835306e-01,7.246841082218355989e-01,-1.504159283479089837e-01,1.075260345031127523e-01,6.638118285282319508e-01
9.868603457538350776e-01,2.117661556124793634e-02,5.954310009619193794e-02,-1.487038269948931513e-01,7.746618742528368351e-01,-1.595521317269412986e-01,1.213029424931356959e-01,5.997730353917036794e-01
9.871618156542537603e-01,1.871502404287537016e-02,4.697090458246538230e-02,-1.515091802894360795e-01,7.778435788752153801e-01,-1.274417372424174744e-01,1.214969533569832533e-01,6.032880412673552462e-01
9.871618156542537603e-01,1.871502404287537016e-02,4.697090458246538230e-02,-1.515091802894360795e-01,7.778435788752153801e-01,-1.274417372424174744e-01,1.214969533569832533e-01,6.032880412673552462e-01
9.929624725366029692e-01,2.546330263251345497e-02,3.697543860981902103e-02,-1.095899871915884533e-01,7.688785520549663577e-01,-8.853264247204266357e-02,1.027613481648823046e-01,6.248422590783307973e-01
9.876334253858667367e-01,3.527405276491944741e-02,5.787786871124611654e-02,-1.413722411775413246e-01,7.641843950578519618e-01,-7.618253320510491589e-02,1.045138855617895185e-01,6.318981561211389764e-01
9.749362398715502032e-01,5.044103267090802728e-02,8.045315523175070038e-02,-2.012021874172135738e-01,8.310382393048707517e-01,-5.995595101849926500e-02,1.072240054477558990e-01,5.424792543556549163e-01
9.482775418288588165e-01,7.112036708543799379e-02,1.337791797161917706e-01,-2.789529138100414474e-01,8.265234479328913419e-01,-6.627051891971899589e-02,1.158798827609425069e-01,5.468446407441023283e-01
9.329872957721354609e-01,8.604920880067770672e-02,1.334376653050085848e-01,-3.229932337844302337e-01,8.866845679645651845e-01,-3.456883288480153138e-02,9.376259965988192890e-02,4.514466165910383522e-01
9.336520141454832666e-01,6.962638072058714711e-02,1.162961565437610478e-01,-3.315437943364093476e-01,8.886016411723466346e-01,-3.844002135735934134e-02,1.049967173535261283e-01,4.448428682229732534e-01
9.336520141454832666e-01,6.962638072058714711e-02,1.162961565437610478e-01,-3.315437943364093476e-01,8.886016411723466346e-01,-3.844002135735934134e-02,1.049967173535261283e-01,4.448428682229732534e-01
8.883112254664325969e-01,9.116836866683175611e-02,1.447733782321476148e-01,-4.261832519236353201e-01,8.741310617165650720e-01,-5.480365471304961961e-02,1.405344673803591571e-01,4.616725136397901719e-01
8.479308609820688236e-01,1.261576776339487505e-01,2.429695172355308130e-01,-4.539419666240931406e-01,8.336210901795625405e-01,-5.943663049182981023e-02,1.303733512680460560e-01,5.334284902803316797e-01
8.045087785175981665e-01,8.333706792926293128e-02,1.549113691475096088e-01,-5.672944791780718532e-01,8.485889965299312498e-01,-3.937327810948471757e-02,1.329697035645391323e-01,5.105541282500768441e-01
8.101944860577724450e-01,6.352877032303319571e-02,1.545200761139852996e-01,-5.618474314086996380e-01,8.477869000092967955e-01,-7.560270182774735115e-02,1.381126714474352202e-01,5.064252103071330557e-01
8.101944860577724450e-01,6.352877032303319571e-02,1.545200761139852996e-01,-5.618474314086996380e-01,8.477869000092967955e-01,-7.560270182774735115e-02,1.381126714474352202e-01,5.064252103071330557e-01
7.986933046370534584e-01,6.350011030268791490e-02,1.651253228022034614e-01,-5.751437810573607479e-01,8.306586826963368031e-01,-9.312759683623808571e-02,1.238790146739369435e-01,5.347778915513505815e-01
7.745566492432202077e-01,5.243215782446183221e-02,1.504804033169504784e-01,-6.121017187988886388e-01,7.937917958136820884e-01,-1.067493575041045667e-01,1.183852899165112604e-01,5.869276639439769960e-01
7.723951018465434748e-01,5.480832336963672308e-02,1.588263581870034968e-01,-6.125161567484818104e-01,7.617579438368963229e-01,-1.219267057360001183e-01,1.051700185930322246e-01,6.275332506081983119e-01
7.761727823420966343e-01,5.289392247294127242e-02,1.601819533176872534e-01,-6.075358316577589290e-01,7.373955748988098025e-01,-1.393026210812423338e-01,1.071813753557963045e-01,6.521922252345465632e-01
8.080869039122841047e-01,3.089755636011369891e-02,1.425378894149537390e-01,-5.707222151078078509e-01,7.426839504179143514e-01,-1.400030601030405886e-01,7.726897688980374768e-02,6.502685584924342566e-01
8.069457484416128201e-01,3.000729718235754448e-02,1.454097310611990046e-01,-5.716591041000964601e-01,7.423208218779677736e-01,-1.228153528853563464e-01,6.630298084212732368e-02,6.553473134403714484e-01
8.069457484416128201e-01,3.000729718235754448e-02,1.454097310611990046e-01,-5.716591041000964601e-01,7.423208218779677736e-01,-1.228153528853563464e-01,6.630298084212732368e-02,6.553473134403714484e-01
7.925435298443673782e-01,2.353694128702935734e-02,1.425417173636783497e-01,-5.924547446916889060e-01,6.683258927167055052e-01,-5.933064762478813814e-02,2.410759627538048427e-02,7.411067393963335359e-01
8.440908800523904132e-01,3.822809502481007426e-02,1.770951651928524828e-01,-5.046647416141446518e-01,7.922821648397827543e-01,-9.294523835981405302e-02,5.881119085869686292e-02,6.001594769499241089e-01
8.940383099371295161e-01,1.100940852249875611e-02,1.400652336003757603e-01,-4.253892612951316599e-01,8.238125371654196893e-01,-4.918341601958718667e-02,4.219100607179444157e-02,5.631463523848556640e-01
8.915274463678318773e-01,2.569937538387155954e-02,1.521590169598351638e-01,-4.258708584014030962e-01,8.268940622271016005e-01,-5.496594941297289205e-02,3.831392445230301369e-02,5.583520372057003689e-01
8.915274463678318773e-01,2.569937538387155954e-02,1.521590169598351638e-01,-4.258708584014030962e-01,8.268940622271016005e-01,-5.496594941297289205e-02,3.831392445230301369e-02,5.583520372057003689e-01
8.867166292673499539e-01,5.586368221573251996e-02,1.845837378132004492e-01,-4.201686710417096293e-01,8.379800620325290605e-01,-6.100856994064274286e-02,7.308707543540000906e-02,5.373319732102831425e-01
8.652303990777244769e-01,8.304299003396166390e-02,2.020864409946143136e-01,-4.512663168065518260e-01,8.098061641138739608e-01,-5.454972118937800180e-02,8.351560679768826878e-02,5.781552109101402159e-01
8.494010073596125476e-01,1.079604704674426013e-01,2.087881544329678041e-01,-4.725145204979409042e-01,8.053313521803153741e-01,-4.704907845795671534e-02,8.830889226312144125e-02,5.843195503822735670e-01
8.340727646238298432e-01,1.217367440833916903e-01,2.051693108344170846e-01,-4.974015906131246667e-01,8.026089041264535817e-01,-6.060361998600450467e-02,1.152525853653909721e-01,5.821193948221605741e-01
8.414924836588320023e-01,1.292292417401631754e-01,1.891448563715222297e-01,-4.892999349408796439e-01,8.307630594952704062e-01,-2.790964909856033516e-02,8.153506576484419177e-02,5.499143783499167437e-01
8.419223334858414454e-01,1.151009010831110929e-01,1.720227441262288659e-01,-4.983239332511466557e-01,8.312597919604249874e-01,-3.481808706313244128e-02,1.047631832973107829e-01,5.448114669393341325e-01
8.419223334858414454e-01,1.151009010831110929e-01,1.720227441262288659e-01,-4.983239332511466557e-01,8.312597919604249874e-01,-3.481808706313244128e-02,1.047631832973107829e-01,5.448114669393341325e-01
8.545958712547586655e-01,1.361823308383141584e-01,2.227880798063028300e-01,-4.488716309792639136e-01,8.586616997748447444e-01,-2.313059927996343954e-02,8.656297818424701918e-02,5.046502863613551160e-01
8.410448180331274726e-01,8.797434569860060338e-02,1.550338767770856052e-01,-5.107529986304476521e-01,8.974519063003195685e-01,-1.830018061596155876e-02,7.190197847815323062e-02,4.348278794629810151e-01
8.194621644112155545e-01,5.174566542946098385e-02,1.056501188897243232e-01,-5.609297635054992792e-01,9.393404535047874537e-01,-2.282049778157717312e-02,8.913362211756767350e-02,3.304147918883535429e-01
8.200898207639639725e-01,3.752808173905515521e-02,1.074539156886061692e-01,-5.608011991459203038e-01,9.404104632986816092e-01,-3.548537359571856536e-02,7.788098464702433721e-02,3.290949726287856203e-01
8.200898207639639725e-01,3.752808173905515521e-02,1.074539156886061692e-01,-5.608011991459203038e-01,9.404104632986816092e-01,-3.548537359571856536e-02,7.788098464702433721e-02,3.290949726287856203e-01
8.134746725503884113e-01,4.309561163340335649e-02,1.258799182087620427e-01,-5.661766257703831906e-01,9.323970647809194379e-01,-5.633458052701820901e-02,9.079000398257740245e-02,3.452814848809798165e-01
7.821469440469285272e-01,4.865931624053938115e-02,1.438191728172507067e-01,-6.043132253982330671e-01,9.231569178798395559e-01,-7.131865324210213963e-02,9.050282122235601967e-02,3.667481343117129922e-01
7.747998082583044122e-01,4.915557328419541822e-02,1.492621637584004846e-01,-6.123641018284441406e-01,9.179817523751795383e-01,-8.419225691594797722e-02,8.448100505087687007e-02,3.782646242608304066e-01
7.846392303786049460e-01,5.338685192029154342e-02,1.626694347899263204e-01,-5.958437523193789165e-01,9.174607372469463229e-01,-8.312141763931894800e-02,7.436833917666257898e-02,3.818716743462711172e-01
8.302982029264086572e-01,4.362477687337620869e-02,1.476975403416564969e-01,-5.356185299604087069e-01,9.232093715712490489e-01,-8.387004285141602677e-02,5.271993811199428281e-02,3.713096824492847503e-01
8.281316331260496488e-01,4.193525690905738207e-02,1.644364937517675540e-01,-5.342284829233443499e-01,9.219229115183866785e-01,-6.961407143594171287e-02,4.751725689992065960e-02,3.780927618617941910e-01
8.281316331260496488e-01,4.193525690905738207e-02,1.644364937517675540e-01,-5.342284829233443499e-01,9.219229115183866785e-01,-6.961407143594171287e-02,4.751725689992065960e-02,3.780927618617941910e-01
8.456544630599355239e-01,5.099713995299556824e-02,1.812741254557415638e-01,-4.994071608053719524e-01,8.270390342432645259e-01,-8.101945673873171827e-02,4.644445754249788144e-02,5.543331090881296053e-01
8.743030499648114517e-01,5.594411159133332034e-02,1.854116587641568281e-01,-4.450696012926613210e-01,8.157288732309019297e-01,-1.040976493736968239e-01,1.216596489807051096e-01,5.558318222108244999e-01
9.096237647754218392e-01,6.401855436783669695e-02,2.309499819099717632e-01,-3.393351398075713510e-01,7.961606095102599090e-01,-1.726654190217555632e-02,1.203668259121321374e-02,6.047191651231094145e-01
9.048125800541128028e-01,9.954620755542516186e-02,2.411293757282966244e-01,-3.365432686862624978e-01,8.010921868677345348e-01,-1.769010030809881409e-02,4.649860683473281547e-02,5.964698215777466395e-01
9.048125800541128028e-01,9.954620755542516186e-02,2.411293757282966244e-01,-3.365432686862624978e-01,8.010921868677345348e-01,-1.769010030809881409e-02,4.649860683473281547e-02,5.964698215777466395e-01
8.896039494622667299e-01,1.212093953145534642e-01,2.458270648173815909e-01,-3.653520901704107593e-01,7.780385351924169468e-01,-1.257983769996566525e-02,5.497535644661296489e-02,6.256800265492328261e-01
8.752341666699839928e-01,1.317428732852881090e-01,2.354575760515559557e-01,-4.014582153997610092e-01,7.599705985428649724e-01,-2.158534219330143170e-03,5.560386314627772247e-02,6.475710312264079116e-01
8.764090375642169528e-01,1.352137695495309599e-01,2.093797752114062716e-01,-4.120492023198082943e-01,7.885198920444494997e-01,-4.850792342055429592e-03,6.555891187091775207e-02,6.114857960232314982e-01
8.683526774643857138e-01,1.361448524667719373e-01,2.048345423305598101e-01,-4.306634613656739052e-01,8.095841288333901486e-01,-2.077948058645959911e-02,9.022598060381084584e-02,5.796559530891739476e-01
8.868784919661015786e-01,1.238742270238272075e-01,1.525891289187994992e-01,-4.181127528585857900e-01,8.512085359558744235e-01,-4.983199603711690670e-03,7.023349906944427457e-02,5.200831199395236082e-01
8.932559130006225701e-01,9.999439441763488534e-02,1.287862793856452692e-01,-4.189380493778014358e-01,8.504406161834734412e-01,-4.141516974765923828e-03,7.715299866881596136e-02,5.203662373550299591e-01
8.932559130006225701e-01,9.999439441763488534e-02,1.287862793856452692e-01,-4.189380493778014358e-01,8.504406161834734412e-01,-4.141516974765923828e-03,7.715299866881596136e-02,5.203662373550299591e-01
8.414795850830585344e-01,6.724565887282712984e-02,8.721151227748123735e-02,-5.289463879992734041e-01,8.296146431920800035e-01,-5.912627264920818949e-03,8.401533679970021873e-02,5.519474683541331084e-01
9.110609475834781090e-01,7.174581967473081523e-02,1.197442141353572687e-01,-3.879198503925802011e-01,8.758969900358485328e-01,-2.155126906307842580e-02,1.011592088116352733e-01,4.712821024827015259e-01
8.454127945760491203e-01,4.664143649208384729e-02,8.868304271312861531e-02,-5.246304424108567677e-01,9.102031549439106861e-01,-1.433461243295544238e-02,9.621788589606471154e-02,4.025752774950793200e-01
8.496834556228378688e-01,2.287238111930398055e-02,9.462658968777228063e-02,-5.182284129096245140e-01,9.086612323032505767e-01,-3.794518478790656624e-02,1.076613822717116253e-01,4.016266358546134452e-01
8.496834556228378688e-01,2.287238111930398055e-02,9.462658968777228063e-02,-5.182284129096245140e-01,9.086612323032505767e-01,-3.794518478790656624e-02,1.076613822717116253e-01,4.016266358546134452e-01
8.452607733811172697e-01,1.128002758905531297e-02,9.822256430500729552e-02,-5.251279023457946504e-01,9.165587474682743707e-01,-3.762461400599656502e-02,6.598870574741157180e-02,3.926193341827035610e-01
8.399703978671575477e-01,7.585653322501775646e-03,1.047078915092614360e-01,-5.323799827437584176e-01,9.244008915526304992e-01,-3.132363781054233604e-02,1.104469367442747520e-02,3.799734676956458279e-01
8.490812828185850814e-01,-4.257496024576587663e-03,1.027179182049920009e-01,-5.181620192318028284e-01,9.286649151775276945e-01,-2.668924590191394663e-02,-3.908564778326752143e-02,3.678878519452155604e-01
8.749956916048025057e-01,-9.625213074936776053e-03,1.003371655216077629e-01,-4.735212225036853906e-01,9.321477575312562269e-01,-2.243723668779230851e-02,-7.510640437876774100e-02,3.534913811687058760e-01
8.882211646604353250e-01,-4.404134005944460029e-02,5.659586788321711859e-02,-4.537845642522159162e-01,9.333684531626812442e-01,-1.485330642355565424e-02,-9.761544901378926831e-02,3.450709116150303957e-01
8.880677578709076370e-01,-3.612857849486515033e-02,7.717263815055236398e-02,-4.517463526880579616e-01,9.319229915338532733e-01,-1.227591137853817002e-02,-1.028902607116879697e-01,3.475376729235277184e-01
8.880677578709076370e-01,-3.612857849486515033e-02,7.717263815055236398e-02,-4.517463526880579616e-01,9.319229915338532733e-01,-1.227591137853817002e-02,-1.028902607116879697e-01,3.475376729235277184e-01
9.553388732293646157e-01,-5.063460783213763472e-02,2.180711991277907089e-02,-2.903243415692928209e-01,9.581477817530058561e-01,-3.649356729258894892e-03,-1.053098855263873562e-01,2.661753905372850615e-01
9.742049964088831393e-01,-3.193946463855531354e-02,-6.213172631839939536e-02,-2.145789928097950605e-01,9.809482712412699312e-01,-1.374278272564745905e-02,-3.881745034951275541e-02,1.898547619104740680e-01
9.498617012735404153e-01,-1.060355845161248672e-01,-1.160948157551066062e-01,-2.702613494838781438e-01,9.894560204612451448e-01,-2.815807038763935150e-02,-7.644996282828317447e-02,1.197468572806606596e-01
9.509920277647220255e-01,-9.267827343320494959e-02,-9.989116839729331176e-02,-2.775727926825787284e-01,9.918144033766015388e-01,-1.822506238719466889e-02,-6.537448666397058239e-02,1.081582768405678352e-01
9.509920277647220255e-01,-9.267827343320494959e-02,-9.989116839729331176e-02,-2.775727926825787284e-01,9.918144033766015388e-01,-1.822506238719466889e-02,-6.537448666397058239e-02,1.081582768405678352e-01
9.392162961727542614e-01,-1.115433724976306329e-01,-2.030972135506282084e-01,-2.533423511838447939e-01,9.797866258700359543e-01,-1.284318431441714217e-02,-1.856056286352760487e-01,7.351034622269163321e-02
9.185225362495281765e-01,-9.255784000664334099e-02,-3.277966776439794061e-01,-2.007454477207592791e-01,9.405428144186704920e-01,-8.429620205017930232e-03,-3.369378701409050381e-01,4.220222048087257649e-02
8.688405562877896671e-01,-6.932773316558459020e-02,-4.703383836178100519e-01,-1.381722043662597377e-01,8.716777760409188947e-01,-2.709862241244260367e-02,-4.892457044119549181e-01,-9.064222755170665835e-03
8.014352713891601532e-01,-4.314989254411741998e-02,-5.921655758901516187e-01,-7.196890493469694505e-02,8.012306654709192566e-01,-6.166305025326677264e-02,-5.927830184565073823e-01,-5.324830487520775674e-02
7.151270802133684601e-01,-6.838257664353084193e-03,-6.989474315501954527e-01,-4.357213215257663662e-03,-6.693229121536879989e-01,1.847815530448883303e-01,7.194485729685492492e-01,1.601148881097143664e-02
